operationID,vehicleID,StationIDs,routeIDs,startTime,endTime,VehicleType,operationServiceType
202507080002,TW_000000003,"[""S413000840"", ""S413000350"", ""S413000460"", ""S413000830""]","[2025070800025, 2025070800026, 2025070800027]",202507081825,202507081841,carnivalReg,POOL
202507080002,TW_000000008,"[""S186000320"", ""S186001340"", ""S186001290"", ""S186001090""]","[2025070800010, 2025070800011, 2025070800012]",202507082128,202507082141,IONIQ5,POOL
202507080003,TW_000000003,"[""S413000840"", ""S413001230"", ""S413001010"", ""S413000830""]","[2025070800028, 2025070800029, 2025070800030]",202507081526,202507081541,carnivalReg,POOL
202507080003,TW_000000008,"[""S186000320"", ""S186000710"", ""S186001190"", ""S186001090""]","[2025070800013, 2025070800014, 2025070800015]",202507081658,202507081716,IONIQ5,POOL
202507080004,TW_000000003,"[""S413000840"", ""S413001050"", ""S413000130"", ""S413000830""]","[2025070800034, 2025070800035, 2025070800036]",202507081956,202507082010,carnivalReg,POOL
202507080004,TW_000000008,"[""S186000320"", ""S186000470"", ""S186000910"", ""S186001090""]","[2025070800016, 2025070800017, 2025070800018]",202507081955,202507082014,IONIQ5,POOL
202507080005,TW_000000003,"[""S413000840"", ""S413001050"", ""S413000690"", ""S413000830""]","[2025070800040, 2025070800041, 2025070800042]",202507080845,202507080856,carnivalReg,POOL
202507080005,TW_000000008,"[""S186000320"", ""S186000470"", ""S186000890"", ""S186001090""]","[2025070800031, 2025070800032, 2025070800033]",202507081755,202507081820,IONIQ5,POOL
202507080006,TW_000000003,"[""S413000840"", ""S413000230"", ""S413000940"", ""S413000830""]","[2025070800046, 2025070800047, 2025070800048]",202507081307,202507081320,carnivalReg,POOL
202507080006,TW_000000008,"[""S186000320"", ""S186000310"", ""S186000770"", ""S186001090""]","[2025070800037, 2025070800038, 2025070800039]",202507080821,202507080843,IONIQ5,POOL
202507080007,TW_000000003,"[""S413000840"", ""S413000770"", ""S413001040"", ""S413000830""]","[2025070800055, 2025070800056, 2025070800057]",202507081700,202507081715,carnivalReg,POOL
202507080007,TW_000000008,"[""S186000320"", ""S186000330"", ""S186000030"", ""S186001090""]","[2025070800043, 2025070800044, 2025070800045]",202507080952,202507081019,IONIQ5,POOL
202507080008,TW_000000008,"[""S186000320"", ""S186000940"", ""S186001270"", ""S186001090""]","[2025070800049, 2025070800050, 2025070800051]",202507081408,202507081428,IONIQ5,POOL
202507080009,TW_000000008,"[""S186000320"", ""S186000600"", ""S186000300"", ""S186001090""]","[2025070800052, 2025070800053, 2025070800054]",202507081516,202507081538,IONIQ5,POOL
202507090001,TW_000000001,"[""S413000840"", ""S413000970"", ""S413000420"", ""S413000830""]","[2025070900004, 2025070900005, 2025070900006]",202507091027,202507091039,carnivalReg,POOL
202507090001,TW_000000003,"[""S413000840"", ""S413000800"", ""S413000340"", ""S413000830""]","[2025070900010, 2025070900011, 2025070900012]",202507091429,202507091441,carnivalReg,POOL
202507090001,TW_000000005,"[""S413000840"", ""S413001230"", ""S413000390"", ""S413000830""]","[2025070900007, 2025070900008, 2025070900009]",202507091956,202507092018,carnivalWheel,P2P
202507090001,TW_000000007,"[""S186000320"", ""S186000660"", ""S186001180"", ""S186001090""]","[2025070900001, 2025070900002, 2025070900003]",202507092019,202507092039,IONIQ5,POOL
202507090001,TW_000000008,"[""S186000320"", ""S186001080"", ""S186000380"", ""S186001090""]","[2025070900025, 2025070900026, 2025070900027]",202507091520,202507091553,IONIQ5,POOL
202507090002,TW_000000003,"[""S413000840"", ""S413001600"", ""S413001630"", ""S413000830""]","[2025070900013, 2025070900014, 2025070900015]",202507091756,202507091809,carnivalReg,POOL
202507090002,TW_000000008,"[""S186000320"", ""S186000640"", ""S186000770"", ""S186001090""]","[2025070900028, 2025070900029, 2025070900030]",202507091729,202507091751,IONIQ5,POOL
202507090003,TW_000000003,"[""S413000840"", ""S413000430"", ""S413001620"", ""S413000830""]","[2025070900016, 2025070900017, 2025070900018]",202507091226,202507091240,carnivalReg,POOL
202507090003,TW_000000008,"[""S186000320"", ""S186001150"", ""S186000490"", ""S186001090""]","[2025070900031, 2025070900032, 2025070900033]",202507092120,202507092143,IONIQ5,POOL
202507090004,TW_000000003,"[""S413000840"", ""S413000540"", ""S413000780"", ""S413000830""]","[2025070900019, 2025070900020, 2025070900021]",202507092026,202507092037,carnivalReg,POOL
202507090004,TW_000000008,"[""S186000320"", ""S186001240"", ""S186001070"", ""S186001090""]","[2025070900037, 2025070900038, 2025070900039]",202507091853,202507091918,IONIQ5,POOL
202507090005,TW_000000003,"[""S413000840"", ""S413000680"", ""S413000320"", ""S413000830""]","[2025070900022, 2025070900023, 2025070900024]",202507091626,202507091639,carnivalReg,POOL
202507090006,TW_000000003,"[""S413000840"", ""S413000070"", ""S413000870"", ""S413000830""]","[2025070900034, 2025070900035, 2025070900036]",202507092123,202507092138,carnivalReg,POOL
202507100001,TW_000000001,"[""S413000840"", ""S413000770"", ""S413000860"", ""S413000830""]","[2025071000004, 2025071000005, 2025071000006]",202507100827,202507100836,carnivalReg,POOL
202507100001,TW_000000005,"[""S413000840"", ""S413000270"", ""S413001650"", ""S413000830""]","[2025071000007, 2025071000008, 2025071000009]",202507100846,202507100909,carnivalWheel,P2P
202507100001,TW_000000007,"[""S186000320"", ""S186001380"", ""S186000550"", ""S186001090""]","[2025071000001, 2025071000002, 2025071000003]",202507100820,202507100858,IONIQ5,POOL
202507100001,TW_000000011,"[""S186000320"", ""S186000480"", ""S186001420"", ""S186001090""]","[2025071000013, 2025071000014, 2025071000015]",202507100939,202507101007,IONIQ5,POOL
202507100002,TW_000000001,"[""S413000840"", ""S413001250"", ""S413000410"", ""S413000830""]","[2025071000010, 2025071000011, 2025071000012]",202507100933,202507100946,carnivalReg,POOL
202507100002,TW_000000011,"[""S186000320"", ""S186001070"", ""S186000150"", ""S186001090""]","[2025071000019, 2025071000020, 2025071000021]",202507101226,202507101259,IONIQ5,POOL
202507100003,TW_000000001,"[""S413000840"", ""S413000350"", ""S413000620"", ""S413000830""]","[2025071000016, 2025071000017, 2025071000018]",202507101149,202507101203,carnivalReg,POOL
202507100003,TW_000000011,"[""S186000320"", ""S186000930"", ""S186000650"", ""S186001090""]","[2025071000022, 2025071000023, 2025071000024]",202507101332,202507101359,IONIQ5,POOL
202507100004,TW_000000001,"[""S413000840"", ""S413001010"", ""S413001130"", ""S413000830""]","[2025071000025, 2025071000026, 2025071000027]",202507101334,202507101349,carnivalReg,POOL
202507100004,TW_000000011,"[""S186000320"", ""S186000470"", ""S186001080"", ""S186001090""]","[2025071000031, 2025071000032, 2025071000033]",202507101534,202507101601,IONIQ5,POOL
202507100005,TW_000000001,"[""S413000840"", ""S413001590"", ""S413001260"", ""S413000830""]","[2025071000028, 2025071000029, 2025071000030]",202507101510,202507101530,carnivalReg,POOL
202507100005,TW_000000011,"[""S186000320"", ""S186001380"", ""S186001030"", ""S186001090""]","[2025071000037, 2025071000038, 2025071000039]",202507101702,202507101727,IONIQ5,POOL
202507100006,TW_000000001,"[""S413000840"", ""S413000760"", ""S413000330"", ""S413000830""]","[2025071000034, 2025071000035, 2025071000036]",202507101643,202507101657,carnivalReg,POOL
202507100006,TW_000000011,"[""S186000320"", ""S186001380"", ""S186000480"", ""S186001090""]","[2025071000040, 2025071000041, 2025071000042]",202507101910,202507101941,IONIQ5,POOL
202507100007,TW_000000001,"[""S413000840"", ""S413000290"", ""S413000610"", ""S413000830""]","[2025071000043, 2025071000044, 2025071000045]",202507101918,202507101935,carnivalReg,POOL
202507100007,TW_000000011,"[""S186000320"", ""S186001210"", ""S186000600"", ""S186001090""]","[2025071000049, 2025071000050, 2025071000051]",202507102041,202507102118,IONIQ5,POOL
202507100008,TW_000000001,"[""S413000840"", ""S413001050"", ""S413000380"", ""S413000830""]","[2025071000046, 2025071000047, 2025071000048]",202507102030,202507102043,carnivalReg,POOL
202507110001,TW_000000001,"[""S413000840"", ""S413001650"", ""S413000500"", ""S413000830""]","[2025071100004, 2025071100005, 2025071100006]",202507111225,202507111239,carnivalReg,POOL
202507110001,TW_000000005,"[""S413000840"", ""S413000860"", ""S413000730"", ""S413000830""]","[2025071100001, 2025071100002, 2025071100003]",202507111659,202507111715,carnivalWheel,P2P
202507110001,TW_000000007,"[""S186000320"", ""S186000020"", ""S186001040"", ""S186001090""]","[2025071100007, 2025071100008, 2025071100009]",202507111720,202507111745,IONIQ5,POOL
202507110001,TW_000000011,"[""S186000320"", ""S186001440"", ""S186000110"", ""S186001090""]","[2025071100010, 2025071100011, 2025071100012]",202507111922,202507111945,IONIQ5,POOL
202507110002,TW_000000001,"[""S413000840"", ""S413001100"", ""S413000050"", ""S413000830""]","[2025071100016, 2025071100017, 2025071100018]",202507111057,202507111114,carnivalReg,POOL
202507110002,TW_000000011,"[""S186000320"", ""S186000200"", ""S186000860"", ""S186001090""]","[2025071100013, 2025071100014, 2025071100015]",202507111249,202507111317,IONIQ5,POOL
202507110003,TW_000000001,"[""S413000840"", ""S413000230"", ""S413000240"", ""S413000830""]","[2025071100019, 2025071100020, 2025071100021]",202507111357,202507111407,carnivalReg,POOL
202507110003,TW_000000011,"[""S186000320"", ""S186000480"", ""S186000510"", ""S186001090""]","[2025071100022, 2025071100023, 2025071100024]",202507112124,202507112150,IONIQ5,POOL
202507110004,TW_000000001,"[""S413000840"", ""S413000830"", ""S413000010"", ""S413000830""]","[2025071100025, 2025071100026, 2025071100027]",202507111829,202507111843,carnivalReg,POOL
202507110004,TW_000000011,"[""S186000320"", ""S186000170"", ""S186000730"", ""S186001090""]","[2025071100034, 2025071100035, 2025071100036]",202507111550,202507111616,IONIQ5,POOL
202507110005,TW_000000001,"[""S413000840"", ""S413000660"", ""S413001590"", ""S413000830""]","[2025071100028, 2025071100029, 2025071100030]",202507111626,202507111644,carnivalReg,POOL
202507110005,TW_000000011,"[""S186000320"", ""S186001210"", ""S186000560"", ""S186001090""]","[2025071100037, 2025071100038, 2025071100039]",202507110828,202507110858,IONIQ5,POOL
202507110006,TW_000000001,"[""S413000840"", ""S413001120"", ""S413000610"", ""S413000830""]","[2025071100031, 2025071100032, 2025071100033]",202507112058,202507112109,carnivalReg,POOL
202507110006,TW_000000011,"[""S186000320"", ""S186000700"", ""S186000430"", ""S186001090""]","[2025071100043, 2025071100044, 2025071100045]",202507110940,202507110959,IONIQ5,POOL
202507110007,TW_000000001,"[""S413000840"", ""S413000520"", ""S413000100"", ""S413000830""]","[2025071100040, 2025071100041, 2025071100042]",202507110930,202507110946,carnivalReg,POOL
202507110007,TW_000000011,"[""S186000320"", ""S186001140"", ""S186000470"", ""S186001090""]","[2025071100046, 2025071100047, 2025071100048]",202507111051,202507111121,IONIQ5,POOL
202507110008,TW_000000001,"[""S413000840"", ""S413001160"", ""S413001100"", ""S413000830""]","[2025071100052, 2025071100053, 2025071100054]",202507111937,202507111950,carnivalReg,POOL
202507110008,TW_000000011,"[""S186000320"", ""S186000810"", ""S186001060"", ""S186001090""]","[2025071100049, 2025071100050, 2025071100051]",202507111441,202507111511,IONIQ5,POOL
202507120001,TW_000000001,"[""S413000840"", ""S413000650"", ""S413000950"", ""S413000830""]","[2025071200004, 2025071200005, 2025071200006]",202507122027,202507122038,carnivalReg,POOL
202507120001,TW_000000005,"[""S413000840"", ""S413000600"", ""S413000320"", ""S413000830""]","[2025071200007, 2025071200008, 2025071200009]",202507121956,202507122018,carnivalWheel,P2P
202507120001,TW_000000007,"[""S186000320"", ""S186001060"", ""S186001370"", ""S186001090""]","[2025071200001, 2025071200002, 2025071200003]",202507121451,202507121527,IONIQ5,POOL
202507120001,TW_000000011,"[""S186000320"", ""S186001220"", ""S186000760"", ""S186001090""]","[2025071200010, 2025071200011, 2025071200012]",202507121054,202507121112,IONIQ5,POOL
202507120002,TW_000000001,"[""S413000840"", ""S413000380"", ""S413000610"", ""S413000830""]","[2025071200016, 2025071200017, 2025071200018]",202507121727,202507121741,carnivalReg,POOL
202507120002,TW_000000011,"[""S186000320"", ""S186000270"", ""S186000190"", ""S186001090""]","[2025071200013, 2025071200014, 2025071200015]",202507122025,202507122048,IONIQ5,POOL
202507120003,TW_000000001,"[""S413000840"", ""S413001120"", ""S413000180"", ""S413000830""]","[2025071200019, 2025071200020, 2025071200021]",202507121428,202507121444,carnivalReg,POOL
202507120003,TW_000000011,"[""S186000320"", ""S186000670"", ""S186001380"", ""S186001090""]","[2025071200022, 2025071200023, 2025071200024]",202507121858,202507121920,IONIQ5,POOL
202507120004,TW_000000001,"[""S413000840"", ""S413001260"", ""S413000460"", ""S413000830""]","[2025071200025, 2025071200026, 2025071200027]",202507122127,202507122139,carnivalReg,POOL
202507120004,TW_000000011,"[""S186000320"", ""S186000640"", ""S186000470"", ""S186001090""]","[2025071200028, 2025071200029, 2025071200030]",202507121559,202507121614,IONIQ5,POOL
202507120005,TW_000000001,"[""S413000840"", ""S413000460"", ""S413001210"", ""S413000830""]","[2025071200034, 2025071200035, 2025071200036]",202507121856,202507121913,carnivalReg,POOL
202507120005,TW_000000011,"[""S186000320"", ""S186000490"", ""S186000800"", ""S186001090""]","[2025071200031, 2025071200032, 2025071200033]",202507121720,202507121745,IONIQ5,POOL
202507120006,TW_000000001,"[""S413000840"", ""S413000800"", ""S413001200"", ""S413000830""]","[2025071200040, 2025071200041, 2025071200042]",202507120804,202507120819,carnivalReg,POOL
202507120006,TW_000000011,"[""S186000320"", ""S186000900"", ""S186001370"", ""S186001090""]","[2025071200037, 2025071200038, 2025071200039]",202507122120,202507122155,IONIQ5,POOL
202507120007,TW_000000001,"[""S413000840"", ""S413001200"", ""S413000740"", ""S413000830""]","[2025071200046, 2025071200047, 2025071200048]",202507120944,202507121001,carnivalReg,POOL
202507120007,TW_000000011,"[""S186000320"", ""S186000170"", ""S186000560"", ""S186001090""]","[2025071200043, 2025071200044, 2025071200045]",202507120916,202507120942,IONIQ5,POOL
202507120008,TW_000000001,"[""S413000840"", ""S413000150"", ""S413000790"", ""S413000830""]","[2025071200049, 2025071200050, 2025071200051]",202507121107,202507121122,carnivalReg,POOL
202507120008,TW_000000011,"[""S186000320"", ""S186001080"", ""S186000500"", ""S186001090""]","[2025071200052, 2025071200053, 2025071200054]",202507121215,202507121252,IONIQ5,POOL
202507120009,TW_000000001,"[""S413000840"", ""S413000560"", ""S413000510"", ""S413000830""]","[2025071200055, 2025071200056, 2025071200057]",202507121220,202507121234,carnivalReg,POOL
202507120009,TW_000000011,"[""S186000320"", ""S186001440"", ""S186000880"", ""S186001090""]","[2025071200064, 2025071200065, 2025071200066]",202507121332,202507121356,IONIQ5,POOL
202507120010,TW_000000001,"[""S413000840"", ""S413000560"", ""S413000510"", ""S413000830""]","[2025071200058, 2025071200059, 2025071200060]",202507121225,202507121239,carnivalReg,POOL
202507120011,TW_000000001,"[""S413000840"", ""S413000560"", ""S413000510"", ""S413000830""]","[2025071200061, 2025071200062, 2025071200063]",202507121230,202507121244,carnivalReg,POOL
202507120012,TW_000000001,"[""S413000840"", ""S413001030"", ""S413000450"", ""S413000830""]","[2025071200067, 2025071200068, 2025071200069]",202507121534,202507121549,carnivalReg,POOL
202507130001,TW_000000001,"[""S413000840"", ""S413000820"", ""S413000930"", ""S413000830""]","[2025071300007, 2025071300008, 2025071300009]",202507131429,202507131438,carnivalReg,POOL
202507130001,TW_000000005,"[""S413000840"", ""S413000260"", ""S413001010"", ""S413000830""]","[2025071300010, 2025071300011, 2025071300012]",202507131126,202507131148,carnivalWheel,P2P
202507130001,TW_000000007,"[""S186000320"", ""S186000310"", ""S186000610"", ""S186001090""]","[2025071300001, 2025071300002, 2025071300003]",202507131725,202507131747,IONIQ5,POOL
202507130001,TW_000000011,"[""S186000320"", ""S186000580"", ""S186001120"", ""S186001090""]","[2025071300004, 2025071300005, 2025071300006]",202507131956,202507132023,IONIQ5,POOL
202507130002,TW_000000001,"[""S413000840"", ""S413000790"", ""S413000320"", ""S413000830""]","[2025071300016, 2025071300017, 2025071300018]",202507131230,202507131243,carnivalReg,POOL
202507130002,TW_000000011,"[""S186000320"", ""S186000810"", ""S186000160"", ""S186001090""]","[2025071300013, 2025071300014, 2025071300015]",202507131150,202507131221,IONIQ5,POOL
202507130003,TW_000000001,"[""S413000840"", ""S413001160"", ""S413001610"", ""S413000830""]","[2025071300019, 2025071300020, 2025071300021]",202507131655,202507131708,carnivalReg,POOL
202507130003,TW_000000011,"[""S186000320"", ""S186001010"", ""S186000240"", ""S186001090""]","[2025071300025, 2025071300026, 2025071300027]",202507131356,202507131416,IONIQ5,POOL
202507130004,TW_000000001,"[""S413000840"", ""S413000360"", ""S413001140"", ""S413000830""]","[2025071300022, 2025071300023, 2025071300024]",202507131926,202507131942,carnivalReg,POOL
202507130004,TW_000000011,"[""S186000320"", ""S186000130"", ""S186000300"", ""S186001090""]","[2025071300034, 2025071300035, 2025071300036]",202507132058,202507132116,IONIQ5,POOL
202507130005,TW_000000001,"[""S413000840"", ""S413000880"", ""S413000940"", ""S413000830""]","[2025071300028, 2025071300029, 2025071300030]",202507132029,202507132038,carnivalReg,POOL
202507130005,TW_000000011,"[""S186000320"", ""S186001290"", ""S186000180"", ""S186001090""]","[2025071300040, 2025071300041, 2025071300042]",202507130810,202507130827,IONIQ5,POOL
202507130006,TW_000000001,"[""S413000840"", ""S413000830"", ""S413001070"", ""S413000830""]","[2025071300031, 2025071300032, 2025071300033]",202507131529,202507131540,carnivalReg,POOL
202507130006,TW_000000011,"[""S186000320"", ""S186000290"", ""S186000820"", ""S186001090""]","[2025071300046, 2025071300047, 2025071300048]",202507131505,202507131525,IONIQ5,POOL
202507130007,TW_000000001,"[""S413000840"", ""S413000620"", ""S413001270"", ""S413000830""]","[2025071300037, 2025071300038, 2025071300039]",202507132125,202507132142,carnivalReg,POOL
202507130008,TW_000000001,"[""S413000840"", ""S413000210"", ""S413001670"", ""S413000830""]","[2025071300043, 2025071300044, 2025071300045]",202507130931,202507130940,carnivalReg,POOL
202507130009,TW_000000001,"[""S413000840"", ""S413001070"", ""S413000480"", ""S413000830""]","[2025071300049, 2025071300050, 2025071300051]",202507131813,202507131829,carnivalReg,POOL
202507140001,TW_000000001,"[""S413000840"", ""S413000700"", ""S413001610"", ""S413000830""]","[2025071400001, 2025071400002, 2025071400003]",202507141627,202507141639,carnivalReg,POOL
202507140001,TW_000000005,"[""S413000840"", ""S413000130"", ""S413001140"", ""S413000830""]","[2025071400004, 2025071400005, 2025071400006]",202507141224,202507141247,carnivalWheel,P2P
202507140001,TW_000000007,"[""S186000320"", ""S186000460"", ""S186000740"", ""S186001090""]","[2025071400007, 2025071400008, 2025071400009]",202507142055,202507142110,IONIQ5,POOL
202507140001,TW_000000011,"[""S186000320"", ""S186000040"", ""S186000390"", ""S186001090""]","[2025071400010, 2025071400011, 2025071400012]",202507141721,202507141750,IONIQ5,POOL
202507140002,TW_000000001,"[""S413000840"", ""S413001250"", ""S413000810"", ""S413000830""]","[2025071400016, 2025071400017, 2025071400018]",202507141257,202507141309,carnivalReg,POOL
202507140002,TW_000000011,"[""S186000320"", ""S186000750"", ""S186001250"", ""S186001090""]","[2025071400013, 2025071400014, 2025071400015]",202507141427,202507141441,IONIQ5,POOL
202507140003,TW_000000001,"[""S413000840"", ""S413000970"", ""S413001630"", ""S413000830""]","[2025071400022, 2025071400023, 2025071400024]",202507141857,202507141909,carnivalReg,POOL
202507140003,TW_000000011,"[""S186000320"", ""S186001150"", ""S186000880"", ""S186001090""]","[2025071400019, 2025071400020, 2025071400021]",202507141820,202507141843,IONIQ5,POOL
202507140004,TW_000000001,"[""S413000840"", ""S413000190"", ""S413000770"", ""S413000830""]","[2025071400028, 2025071400029, 2025071400030]",202507141354,202507141412,carnivalReg,POOL
202507140004,TW_000000011,"[""S186000320"", ""S186000610"", ""S186000050"", ""S186001090""]","[2025071400025, 2025071400026, 2025071400027]",202507141555,202507141623,IONIQ5,POOL
202507140005,TW_000000001,"[""S413000840"", ""S413000210"", ""S413001180"", ""S413000830""]","[2025071400031, 2025071400032, 2025071400033]",202507142057,202507142110,carnivalReg,POOL
202507140005,TW_000000011,"[""S186000320"", ""S186000310"", ""S186000200"", ""S186001090""]","[2025071400040, 2025071400041, 2025071400042]",202507140849,202507140911,IONIQ5,POOL
202507140006,TW_000000001,"[""S413000840"", ""S413001590"", ""S413000780"", ""S413000830""]","[2025071400034, 2025071400035, 2025071400036]",202507141725,202507141740,carnivalReg,POOL
202507140006,TW_000000011,"[""S186000320"", ""S186000710"", ""S186000850"", ""S186001090""]","[2025071400046, 2025071400047, 2025071400048]",202507141031,202507141050,IONIQ5,POOL
202507140007,TW_000000001,"[""S413000840"", ""S413000890"", ""S413000140"", ""S413000830""]","[2025071400037, 2025071400038, 2025071400039]",202507140835,202507140850,carnivalReg,POOL
202507140007,TW_000000011,"[""S186000320"", ""S186000010"", ""S186000660"", ""S186001090""]","[2025071400052, 2025071400053, 2025071400054]",202507141304,202507141325,IONIQ5,POOL
202507140008,TW_000000001,"[""S413000840"", ""S413000700"", ""S413001050"", ""S413000830""]","[2025071400043, 2025071400044, 2025071400045]",202507141000,202507141013,carnivalReg,POOL
202507140008,TW_000000011,"[""S186000320"", ""S186001150"", ""S186000030"", ""S186001090""]","[2025071400058, 2025071400059, 2025071400060]",202507141942,202507142005,IONIQ5,POOL
202507140009,TW_000000001,"[""S413000840"", ""S413001620"", ""S413000040"", ""S413000830""]","[2025071400049, 2025071400050, 2025071400051]",202507141123,202507141138,carnivalReg,POOL
202507140010,TW_000000001,"[""S413000840"", ""S413001240"", ""S413001020"", ""S413000830""]","[2025071400055, 2025071400056, 2025071400057]",202507141458,202507141513,carnivalReg,POOL
202507150001,TW_000000001,"[""S413000840"", ""S413000410"", ""S413000020"", ""S413000830""]","[2025071500004, 2025071500005, 2025071500006]",202507151956,202507152013,carnivalReg,POOL
202507150001,TW_000000005,"[""S413000840"", ""S413000670"", ""S413001620"", ""S413000830""]","[2025071500001, 2025071500002, 2025071500003]",202507151556,202507151618,carnivalWheel,P2P
202507150001,TW_000000007,"[""S186000320"", ""S186000860"", ""S186000360"", ""S186001090""]","[2025071500007, 2025071500008, 2025071500009]",202507151327,202507151340,IONIQ5,POOL
202507150001,TW_000000011,"[""S186000320"", ""S186000680"", ""S186000730"", ""S186001090""]","[2025071500016, 2025071500017, 2025071500018]",202507151457,202507151517,IONIQ5,POOL
202507150002,TW_000000001,"[""S413000840"", ""S413001000"", ""S413001270"", ""S413000830""]","[2025071500010, 2025071500011, 2025071500012]",202507151256,202507151312,carnivalReg,POOL
202507150002,TW_000000011,"[""S186000320"", ""S186000700"", ""S186000080"", ""S186001090""]","[2025071500019, 2025071500020, 2025071500021]",202507151756,202507151810,IONIQ5,POOL
202507150003,TW_000000001,"[""S413000840"", ""S413001260"", ""S413000860"", ""S413000830""]","[2025071500013, 2025071500014, 2025071500015]",202507151827,202507151838,carnivalReg,POOL
202507150003,TW_000000011,"[""S186000320"", ""S186000340"", ""S186000870"", ""S186001090""]","[2025071500025, 2025071500026, 2025071500027]",202507151629,202507151642,IONIQ5,POOL
202507150004,TW_000000001,"[""S413000840"", ""S413000610"", ""S413000030"", ""S413000830""]","[2025071500022, 2025071500023, 2025071500024]",202507151456,202507151514,carnivalReg,POOL
202507150004,TW_000000011,"[""S186000320"", ""S186000120"", ""S186000080"", ""S186001090""]","[2025071500031, 2025071500032, 2025071500033]",202507151958,202507152015,IONIQ5,POOL
202507150005,TW_000000001,"[""S413000840"", ""S413000700"", ""S413000360"", ""S413000830""]","[2025071500028, 2025071500029, 2025071500030]",202507152057,202507152109,carnivalReg,POOL
202507150005,TW_000000011,"[""S186000320"", ""S186001110"", ""S186001430"", ""S186001090""]","[2025071500034, 2025071500035, 2025071500036]",202507152051,202507152113,IONIQ5,POOL
202507150006,TW_000000001,"[""S413000840"", ""S413000690"", ""S413000150"", ""S413000830""]","[2025071500037, 2025071500038, 2025071500039]",202507150810,202507150825,carnivalReg,POOL
202507150006,TW_000000011,"[""S186000320"", ""S186000680"", ""S186001120"", ""S186001090""]","[2025071500040, 2025071500041, 2025071500042]",202507150924,202507150944,IONIQ5,POOL
202507150007,TW_000000001,"[""S413000840"", ""S413001200"", ""S413000680"", ""S413000830""]","[2025071500043, 2025071500044, 2025071500045]",202507151035,202507151052,carnivalReg,POOL
202507150007,TW_000000011,"[""S186000320"", ""S186000370"", ""S186001080"", ""S186001090""]","[2025071500046, 2025071500047, 2025071500048]",202507151120,202507151147,IONIQ5,POOL
202507150008,TW_000000001,"[""S413000840"", ""S413000800"", ""S413001270"", ""S413000830""]","[2025071500049, 2025071500050, 2025071500051]",202507151722,202507151733,carnivalReg,POOL
202507160001,TW_000000001,"[""S413000840"", ""S413000410"", ""S413000650"", ""S413000830""]","[2025071600007, 2025071600008, 2025071600009]",202507161356,202507161407,carnivalReg,POOL
202507160001,TW_000000005,"[""S413000840"", ""S413000870"", ""S413000430"", ""S413000830""]","[2025071600010, 2025071600011, 2025071600012]",202507162029,202507162049,carnivalWheel,P2P
202507160001,TW_000000007,"[""S186000320"", ""S186000620"", ""S186001220"", ""S186001090""]","[2025071600001, 2025071600002, 2025071600003]",202507161856,202507161917,IONIQ5,POOL
202507160001,TW_000000011,"[""S186000320"", ""S186000920"", ""S186000110"", ""S186001090""]","[2025071600004, 2025071600005, 2025071600006]",202507161153,202507161212,IONIQ5,POOL
202507160002,TW_000000001,"[""S413000840"", ""S413001190"", ""S413000140"", ""S413000830""]","[2025071600013, 2025071600014, 2025071600015]",202507161926,202507161943,carnivalReg,POOL
202507160002,TW_000000011,"[""S186000320"", ""S186000610"", ""S186000780"", ""S186001090""]","[2025071600016, 2025071600017, 2025071600018]",202507161325,202507161342,IONIQ5,POOL
202507160003,TW_000000001,"[""S413000840"", ""S413000890"", ""S413000330"", ""S413000830""]","[2025071600022, 2025071600023, 2025071600024]",202507161528,202507161541,carnivalReg,POOL
202507160003,TW_000000011,"[""S186000320"", ""S186000200"", ""S186000860"", ""S186001090""]","[2025071600019, 2025071600020, 2025071600021]",202507161619,202507161647,IONIQ5,POOL
202507160004,TW_000000001,"[""S413000840"", ""S413000480"", ""S413001240"", ""S413000830""]","[2025071600025, 2025071600026, 2025071600027]",202507161626,202507161643,carnivalReg,POOL
202507160004,TW_000000011,"[""S186000320"", ""S186001410"", ""S186000190"", ""S186001090""]","[2025071600028, 2025071600029, 2025071600030]",202507161421,202507161441,IONIQ5,POOL
202507160005,TW_000000001,"[""S413000840"", ""S413000950"", ""S413001020"", ""S413000830""]","[2025071600034, 2025071600035, 2025071600036]",202507162127,202507162140,carnivalReg,POOL
202507160005,TW_000000011,"[""S186000320"", ""S186000310"", ""S186000550"", ""S186001090""]","[2025071600031, 2025071600032, 2025071600033]",202507161955,202507162017,IONIQ5,POOL
202507160006,TW_000000001,"[""S413000840"", ""S413000400"", ""S413000030"", ""S413000830""]","[2025071600037, 2025071600038, 2025071600039]",202507160803,202507160821,carnivalReg,POOL
202507160006,TW_000000011,"[""S186000320"", ""S186001300"", ""S186001120"", ""S186001090""]","[2025071600040, 2025071600041, 2025071600042]",202507160842,202507160909,IONIQ5,POOL
202507160007,TW_000000001,"[""S413000840"", ""S413001140"", ""S413001250"", ""S413000830""]","[2025071600043, 2025071600044, 2025071600045]",202507160911,202507160929,carnivalReg,POOL
202507160007,TW_000000011,"[""S186000320"", ""S186000770"", ""S186000750"", ""S186001090""]","[2025071600046, 2025071600047, 2025071600048]",202507160955,202507161012,IONIQ5,POOL
202507160008,TW_000000001,"[""S413000840"", ""S413000900"", ""S413001010"", ""S413000830""]","[2025071600049, 2025071600050, 2025071600051]",202507161022,202507161035,carnivalReg,POOL
