dispatchID,messageTime,passengerID,requestID,routeIDs,pickupStationName,dropoffStationName,reserveType,onboardingTime,dropoffTime,linkIDs,pickupStationID,dropoffStationID,tripID,operationID,vehicleID
Dd686ff803,1753417022057,245,req-8586,[2025072500050],No Station Name,No Station Name,2,202507251329,202507251335,"[""L186003100"", ""L186003080"", ""L186003870"", ""L186000320"", ""L186000330"", ""L186000250"", ""L186000260"", ""L186002240"", ""L186002250"", ""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000410"", ""L186000100"", ""L186002720"", ""L186000670"", ""L186002140"", ""L186002110""]",S186001410,S186001270,Tfa5a784ee,202507250007,TW_000000011
Dd6a112639,1749788406810,757,req-3900,[2025061300026],No Station Name,No Station Name,2,202506131328,202506131331,"[""L413001760"", ""L413003850"", ""L413005200"", ""L413005180"", ""L413003840"", ""L413002370"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890"", ""L413001350""]",S413000270,S413001020,Tfd3e7fd93,202506130004,TW_000000003
Dd6cab6339,1750635663044,923,req-5216,[2025062400005],No Station Name,No Station Name,1,202506241430,202506241435,"[""L413002080"", ""L413000110"", ""L413002090"", ""L413001780"", ""L413004370"", ""L413004390"", ""L413003760"", ""L413004410"", ""L413004430"", ""L413003790"", ""L413003440"", ""L413003460"", ""L413003480"", ""L413004450"", ""L413003730"", ""L413004470"", ""L413003710"", ""L413003690"", ""L413004490"", ""L413003670"", ""L413004510"", ""L413003510"", ""L413000720"", ""L413003500"", ""L413003680"", ""L413004520""]",S413000120,S413000250,T359d6b3f6,202506240001,TW_000000001
Dd6cac9e43,1745124609497,141,req-0155,[2025042000038],No Station Name,No Station Name,2,202504201357,202504201401,"[""L413004520"", ""L413003700"", ""L413004500"", ""L413003720"", ""L413003740"", ""L413004480"", ""L413003750"", ""L413003490"", ""L413004460"", ""L413003470"", ""L413003450"", ""L413003780"", ""L413003800"", ""L413004440"", ""L413003770"", ""L413004420"", ""L413003810"", ""L413003830"", ""L413003430"", ""L413002120"", ""L413001790"", ""L413004400"", ""L413002100""]",S413000240,S413000120,T9ec37f3fa,202504200001,TW_000000001
Dd6e5adbc3,1745291945913,453,req-0416,[2025042200110],No Station Name,No Station Name,2,202504221227,202504221230,"[""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413001990"", ""L413004110"", ""L413004160"", ""L413004180"", ""L413004200""]",S413001630,S413000050,T5e7d62c6b,202504220010,TW_000000003
Dd75290438,1745309401942,679,req-0467,[2025042300077],No Station Name,No Station Name,1,202504232100,202504232107,"[""L186000680"", ""L186002120"", ""L186002130"", ""L186000130"", ""L186000140"", ""L186002610"", ""L186000290"", ""L186002620"", ""L186000890"", ""L186000940"", ""L186000850"", ""L186000860"", ""L186000300"", ""L186000310"", ""L186003040"", ""L186003050"", ""L186003100""]",S186001270,S186001460,T99ca93b17,202504230010,TW_000000010
Dd75a72f20,1745209981743,551,req-0289,[2025042200044],정부세종청사 북측,국토교통부 후문,1,202504221529,202504221531,"[""L413002890"", ""L413003200"", ""L413002160"", ""L413002180"", ""L413002200""]",S413001230,S413000460,T0cbf84667,202504220001,TW_000000003
Dd767d0fd1,1753232045522,42,req-8274,[2025072300053],No Station Name,반석마을입구,2,202507231002,202507231008,"[""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000410"", ""L186000100""]",S186000780,S186000720,T8ebe7cdcf,202507230008,TW_000000011
Dd776b6cd9,1747458249357,209,req-3874,[2025051800032],No Station Name,No Station Name,1,202505181900,202505181905,"[""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413000790"", ""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413002430""]",S413001090,S413000730,T51a2cc135,202505180003,TW_000000002
Dd7798e2c7,1750547229361,435,req-5068,[2025062200044],No Station Name,No Station Name,2,202506220814,202506220820,"[""L186001230"", ""L186001170"", ""L186001160"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420"", ""L186002510"", ""L186002520""]",S186000410,S186000610,T0b11d8025,202506220008,TW_000000008
Dd77fb4a19,1746332227687,556,req-2084,[2025050500020],No Station Name,No Station Name,1,202505051600,202505051612,"[""L186000470"", ""L186002170"", ""L186000480"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740""]",S186001210,S186001250,T4e9cc565d,202505050003,TW_000000011
Dd78deace1,1752628747262,491,req-7342,[2025071600050],No Station Name,공정거래위원회,2,202507161024,202507161028,"[""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413000520"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890""]",S413000900,S413001010,T5a585ed33,202507160008,TW_000000001
Dd791647b9,1752115564817,348,req-6541,[2025071000017],No Station Name,No Station Name,2,202507101154,202507101159,"[""L413004510"", ""L413001730"", ""L413002460"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413002430"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730""]",S413000350,S413000620,T73b8779da,202507100003,TW_000000001
Dd82119020,1747113184830,469,req-3319,[2025051400029],No Station Name,No Station Name,1,202505141830,202505141833,"[""L413004920"", ""L413005210"", ""L413005220"", ""L413005190"", ""L413002380"", ""L413003470"", ""L413003450"", ""L413003780""]",S413000980,S413000290,T68652fc08,202505140003,TW_000000002
Dd82a3bd17,1750987743204,706,req-5786,[2025062700038],No Station Name,No Station Name,2,202506271038,202506271042,"[""L413004300"", ""L413004310"", ""L413001340"", ""L413004860"", ""L413000510"", ""L413004880"", ""L413001320"", ""L413004870"", ""L413001300"", ""L413001290"", ""L413001260"", ""L413004900"", ""L413000530"", ""L413002360"", ""L413005210"", ""L413005220"", ""L413005130"", ""L413005180""]",S413000060,S413000410,Ta388ce7ae,202506270005,TW_000000003
Dd83940e27,1745214123017,196,req-0304,[2025042100177],No Station Name,No Station Name,2,202504211448,202504211452,"[""L413000700"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413000520"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890"", ""L413001350"", ""L413000500"", ""L413004850"", ""L413002050"", ""L413004340"", ""L413002070"", ""L413004360"", ""L413002090"", ""L413001780""]",S413000690,S413000090,T458e6556f,202504210017,TW_000000003
Dd8722a645,1751410987827,586,req-5100,[2025070300002],No Station Name,No Station Name,1,202507032030,202507032033,"[""L413002900"", ""L413003190"", ""L413003000"", ""L413003010"", ""L413003390"", ""L413003150"", ""L413003180"", ""L413001860"", ""L413003970"", ""L413003980""]",S413000480,S413000010,T8dcbacf7c,202507030001,TW_000000001
Dd8d3f8549,1753229348666,304,req-8269,[2025072400011],No Station Name,No Station Name,1,202507241000,202507241003,"[""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413000680"", ""L413000170""]",S413000990,S413001100,T949d3966c,202507240002,TW_000000001
Dd8d5b4d10,1748560149786,951,req-3048,[2025053100002],No Station Name,No Station Name,1,202505311100,202505311107,"[""L413002370"", ""L413002340"", ""L413002330"", ""L413004770"", ""L413002290"", ""L413002270"", ""L413004800"", ""L413004840"", ""L413004820"", ""L413002230"", ""L413000460"", ""L413002240"", ""L413002250"", ""L413004810"", ""L413004830""]",S413000410,S413000510,Tb3f727bbe,202505310001,TW_000000005
Dd8e75e351,1746922086695,830,req-2985,[2025051100044],No Station Name,No Station Name,2,202505110919,202505110935,"[""L186000890"", ""L186000940"", ""L186000850"", ""L186000860"", ""L186000260"", ""L186002240"", ""L186002250"", ""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950""]",S186001380,S186000120,T268d8419f,202505110007,TW_000000011
Dd90c82fc5,1748214366927,750,req-2501,[2025052700002],No Station Name,No Station Name,1,202505272030,202505272036,"[""L413002180"", ""L413002200"", ""L413002220"", ""L413000970"", ""L413000590"", ""L413005110"", ""L413000930"", ""L413005090"", ""L413000920"", ""L413000900"", ""L413005080"", ""L413000850"", ""L413005050"", ""L413000610"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550"", ""L413002530"", ""L413002520""]",S413000480,S413000860,T3193ce12e,202505270001,TW_000000001
Dd92b687a2,1745638562939,18,req-0970,[2025042700017],No Station Name,외삼1통,1,202504272000,202504272002,"[""L186001150"", ""L186001130"", ""L186002050""]",S186001370,S186000220,Tf7339f1f7,202504270002,TW_000000010
Dd93f2906f,1749512341577,846,req-4111,[2025061100005],No Station Name,No Station Name,1,202506111630,202506111637,"[""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413000790"", ""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413001990"", ""L413004110"", ""L413004160"", ""L413004180"", ""L413004200"", ""L413004220"", ""L413004240"", ""L413004260""]",S413001100,S413000070,T2c9dcaa61,202506110001,TW_000000001
Dd94577a2e,1752890466428,26,req-7747,[2025072000020],No Station Name,No Station Name,1,202507201900,202507201910,"[""L186000810"", ""L186000850"", ""L186000860"", ""L186000260"", ""L186002240"", ""L186002250"", ""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186000540"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760""]",S186000240,S186001100,Teafa19c44,202507200003,TW_000000011
Dd981f8af1,1745149568026,635,req-0230,[2025042100120],No Station Name,정부세종청사 중앙동,1,202504212149,202504212157,"[""L413004390"", ""L413003760"", ""L413004410"", ""L413004430"", ""L413003790"", ""L413003440"", ""L413003460"", ""L413003480"", ""L413004450"", ""L413003730"", ""L413004470"", ""L413003710"", ""L413003690"", ""L413004490"", ""L413003670"", ""L413004510"", ""L413001730"", ""L413002460"", ""L413001180"", ""L413004980"", ""L413001200""]",S413000100,S413000970,T1aa2c1247,202504210001,TW_000000005
Dd9b0b3202,1747956606557,25,req-4643,[2025052400014],정부세종청사 남측,No Station Name,1,202505241200,202505241207,"[""L413003220"", ""L413000540"", ""L413000570"", ""L413000580"", ""L413000630"", ""L413000640"", ""L413004730"", ""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550"", ""L413002530"", ""L413002520"", ""L413000730"", ""L413002690""]",S413001270,S413000880,Tbfa5d9f78,202505240002,TW_000000002
Dda0211b66,1753311961819,897,req-8388,[2025072500002],No Station Name,No Station Name,1,202507251930,202507251934,"[""L413005180"", ""L413003840"", ""L413002370"", ""L413002340"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413000680"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413000790"", ""L413002580"", ""L413000800"", ""L413001130""]",S413000560,S413000940,T0e1931dbd,202507250001,TW_000000001
Dda06674be,1746140888460,79,req-1748,[2025050300002],No Station Name,No Station Name,1,202505032030,202505032034,"[""L413002260"", ""L413002280"", ""L413002300"", ""L413002310"", ""L413002320"", ""L413002350"", ""L413004780"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230"", ""L413004950"", ""L413001210"", ""L413004970"", ""L413001190"", ""L413005000"", ""L413004990"", ""L413000680"", ""L413000700"", ""L413000690"", ""L413001180""]",S413000510,S413000960,T53a9280e4,202505030001,TW_000000001
Dda529f0b4,1746400748994,392,req-2161,[2025050600005],No Station Name,No Station Name,1,202505062100,202505062108,"[""L413000670"", ""L413004750"", ""L413000170"", ""L413005030"", ""L413001150"", ""L413001140"", ""L413001080"", ""L413001070"", ""L413002550""]",S413000600,S413000800,T99ef1dc95,202505060001,TW_000000005
Dda5e8632b,1749011043880,5,req-3331,[2025060500029],No Station Name,No Station Name,1,202506051430,202506051434,"[""L413005020"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413000520"", ""L413001270"", ""L413004910"", ""L413001280"", ""L413001310"", ""L413001330"", ""L413004890"", ""L413001350"", ""L413000500"", ""L413004850"", ""L413000370"", ""L413002020"", ""L413002000"", ""L413004320""]",S413000950,S413000150,Tdd4f50c64,202506050004,TW_000000003
Ddabdb4729,1746148324285,911,req-1770,[2025050300023],No Station Name,No Station Name,1,202505031800,202505031814,"[""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186002740"", ""L186001030"", ""L186002330"", ""L186001040"", ""L186000740"", ""L186002180"", ""L186002200"", ""L186002190"", ""L186000210"", ""L186000960"", ""L186002350"", ""L186001460"", ""L186001440"", ""L186002370"", ""L186001820"", ""L186001810"", ""L186001540"", ""L186001430"", ""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001570"", ""L186001580"", ""L186001930"", ""L186002430"", ""L186001340"", ""L186001370"", ""L186001950"", ""L186001970"", ""L186001600"", ""L186001590"", ""L186002000"", ""L186002580"", ""L186002020"", ""L186001620"", ""L186001450"", ""L186002450"", ""L186002030"", ""L186001420"", ""L186002510"", ""L186002520"", ""L186002040"", ""L186001470"", ""L186001220""]",S186000830,S186000620,Tadce6156b,202505030002,TW_000000011
Ddada7b128,1752916625641,58,req-7824,[2025072000032],No Station Name,No Station Name,1,202507202030,202507202040,"[""L186001120"", ""L186001110"", ""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000410"", ""L186000100"", ""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460""]",S186000870,S186000030,T8b1a35bcf,202507200005,TW_000000011
Ddaea1bcd1,1747467542336,550,req-3894,[2025051800035],No Station Name,정부세종청사 중앙동,1,202505182100,202505182106,"[""L413002520"", ""L413000730"", ""L413002690"", ""L413002540"", ""L413002560"", ""L413002580"", ""L413000800"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920"", ""L413000520"", ""L413002340"", ""L413000530"", ""L413001250"", ""L413004930"", ""L413000650"", ""L413001240"", ""L413001230""]",S413000790,S413001070,T0431a564c,202505180004,TW_000000002
Ddaee0ef28,1745231101602,780,req-0352,[2025042200074],No Station Name,No Station Name,1,202504221930,202504221936,"[""L186000270"", ""L186000630"", ""L186000640"", ""L186003230"", ""L186003220"", ""L186000380"", ""L186000390"", ""L186000980"", ""L186002160"", ""L186003540"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800""]",S186001200,S186000780,T9f86bcf97,202504220012,TW_000000010
Ddafed052c,1752107770611,216,req-6511,[2025071000014],No Station Name,No Station Name,2,202507100945,202507100957,"[""L186001850"", ""L186002390"", ""L186002770"", ""L186001840"", ""L186001830"", ""L186001860"", ""L186001870"", ""L186002420"", ""L186001510"", ""L186001180"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000140"", ""L186002610"", ""L186000150"", ""L186000160"", ""L186002650"", ""L186002880"", ""L186003340"", ""L186003370""]",S186000480,S186001420,Tbec0aba5a,202507100001,TW_000000011
Ddb07826bc,1750822989889,240,req-5537,[2025062500047],No Station Name,No Station Name,2,202506251251,202506251255,"[""L413000510"", ""L413004880"", ""L413001320"", ""L413004870"", ""L413001300"", ""L413001290"", ""L413001260"", ""L413004900"", ""L413002330"", ""L413004770"", ""L413002290"", ""L413002270"", ""L413004800"", ""L413004840"", ""L413004820"", ""L413002230"", ""L413000460"", ""L413000970"", ""L413000590"", ""L413005110""]",S413001030,S413001170,T5af6f8deb,202506250006,TW_000000003
Ddb2debbb4,1745228407531,860,req-0346,[2025042200071],No Station Name,No Station Name,1,202504221959,202504222002,"[""L413000700"", ""L413000690"", ""L413001180"", ""L413004980"", ""L413001200"", ""L413005010"", ""L413004960"", ""L413001220"", ""L413004940"", ""L413000660"", ""L413004920""]",S413000690,S413000540,Te512701f6,202504220003,TW_000000003
Ddb4c98523,1745466426613,161,req-0697,[2025042400138],No Station Name,No Station Name,2,202504241254,202504241300,"[""L413003710"", ""L413000190"", ""L413003720"", ""L413003740"", ""L413004480"", ""L413003750"", ""L413003490"", ""L413004460"", ""L413003470"", ""L413002390"", ""L413001760"", ""L413003850"", ""L413005200"", ""L413005180"", ""L413003840"", ""L413002370"", ""L413002340"", ""L413002330"", ""L413004770"", ""L413002290"", ""L413002270"", ""L413004800"", ""L413004840"", ""L413004820"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413000450"", ""L413003930""]",S413000340,S413000040,T28a48c45f,202504240012,TW_000000003
Ddb54a074a,1746354361653,341,req-2142,[2025050500035],No Station Name,No Station Name,1,202505052000,202505052003,"[""L413003820"", ""L413001050"", ""L413000450"", ""L413003930"", ""L413004120"", ""L413000320"", ""L413001970"", ""L413001960"", ""L413004080"", ""L413004020"", ""L413004060"", ""L413004040"", ""L413004010"", ""L413001940"", ""L413001920"", ""L413001910"", ""L413001890"", ""L413001870"", ""L413001830""]",S413001640,S413000010,Tb86e22f48,202505050004,TW_000000002
Ddb5ab47c0,1746262389898,333,req-1983,[2025050300068],No Station Name,No Station Name,2,202505031801,202505031805,"[""L413004280"", ""L413004270"", ""L413004250"", ""L413001980"", ""L413004230"", ""L413004210"", ""L413004190"", ""L413004170"", ""L413004140"", ""L413001970"", ""L413000330"", ""L413001040"", ""L413004100"", ""L413001060"", ""L413000440"", ""L413000990"", ""L413002210"", ""L413002190""]",S413000150,S413000470,T4aa5b6070,202505030010,TW_000000002
Ddb6bc17ce,1746596223856,818,req-2501,[2025050800041],외삼1통,No Station Name,1,202505082100,202505082106,"[""L186000820"", ""L186000920"", ""L186000900"", ""L186002630"", ""L186000350"", ""L186000080"", ""L186000090"", ""L186002600""]",S186001110,S186000980,Tbb40289f5,202505080006,TW_000000011
Ddb8ef0daf,1750987561667,77,req-5785,[2025062800020],No Station Name,No Station Name,1,202506281600,202506281605,"[""L413004500"", ""L413003720"", ""L413000180"", ""L413003710"", ""L413003690"", ""L413004490"", ""L413003670"", ""L413004510"", ""L413001730"", ""L413002460"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860""]",S413000250,S413001600,Tc25e531da,202506280001,TW_000000001
Ddb9c5f951,1752721270479,33,req-7503,[2025071700047],No Station Name,No Station Name,2,202507171214,202507171223,"[""L186000460"", ""L186001020"", ""L186000990"", ""L186002270"", ""L186001010"", ""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186000540"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760""]",S186001270,S186001100,T429809a05,202507170005,TW_000000011
Ddbc64bfef,1747523479865,174,req-3946,[2025051800044],No Station Name,No Station Name,2,202505180817,202505180829,"[""L186001120"", ""L186001110"", ""L186002570"", ""L186001960"", ""L186002440"", ""L186002730"", ""L186001230"", ""L186001170"", ""L186001100"", ""L186001900"", ""L186001890"", ""L186001880"", ""L186002410"", ""L186002400"", ""L186001140"", ""L186000970"", ""L186001800"", ""L186002380"", ""L186002220"", ""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000140"", ""L186002610"", ""L186000150""]",S186001330,S186000010,T11aa6109a,202505180007,TW_000000011
Ddbecead70,1749780788784,409,req-3875,[2025061300017],No Station Name,No Station Name,2,202506131117,202506131126,"[""L413002520"", ""L413002510"", ""L413004640"", ""L413002490"", ""L413004650"", ""L413004670"", ""L413004690"", ""L413004710"", ""L413002950"", ""L413003080"", ""L413003260"", ""L413002850"", ""L413003250"", ""L413001510"", ""L413002970"", ""L413003240"", ""L413003230"", ""L413003220"", ""L413000540"", ""L413000570"", ""L413000580"", ""L413000630"", ""L413000640"", ""L413004730""]",S413000800,S413000620,T7e57f8a14,202506130001,TW_000000005
Ddc035ee77,1748051161684,422,req-4806,[2025052500017],No Station Name,지족역,1,202505251130,202505251137,"[""L186000200"", ""L186002490"", ""L186002470"", ""L186002290"", ""L186000770"", ""L186000780"", ""L186002810"", ""L186002800"", ""L186000540"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000140""]",S186000190,S186001320,Tfbe470868,202505250001,TW_000000011
Ddc0601738,1752386528927,619,req-6986,[2025071300047],No Station Name,No Station Name,2,202507131507,202507131517,"[""L186001790"", ""L186001780"", ""L186001770"", ""L186001760"", ""L186001750"", ""L186001740"", ""L186002360"", ""L186000010"", ""L186000020"", ""L186001730"", ""L186001720"", ""L186002210"", ""L186000030"", ""L186000040"", ""L186002340"", ""L186002690"", ""L186002680"", ""L186002320"", ""L186002790"", ""L186000050"", ""L186002820"", ""L186002310"", ""L186001710"", ""L186002300"", ""L186002480"", ""L186002500"", ""L186002760"", ""L186000360"", ""L186000370"", ""L186000380"", ""L186000390"", ""L186003530"", ""L186000410"", ""L186000100"", ""L186002720"", ""L186000670"", ""L186002140"", ""L186002110"", ""L186000450"", ""L186000460""]",S186000290,S186000820,T3b1957c76,202507130006,TW_000000011
Ddc56af569,1746597486177,264,req-2504,[2025050700047],No Station Name,No Station Name,2,202505071504,202505071510,"[""L413002590"", ""L413001130"", ""L413005040"", ""L413001160"", ""L413001170"", ""L413000160"", ""L413005020"", ""L413000690"", ""L413002450"", ""L413002440"", ""L413004760"", ""L413003880"", ""L413004740"", ""L413000860"", ""L413005060"", ""L413000890"", ""L413005070"", ""L413000910"", ""L413000940"", ""L413005100"", ""L413000950"", ""L413000960"", ""L413000600"", ""L413005120"", ""L413000980"", ""L413000470"", ""L413001000"", ""L413001030"", ""L413003820"", ""L413001050"", ""L413001010"", ""L413001060""]",S413000760,S413001140,T1dcb936ba,202505070008,TW_000000002
Ddc793d952,1751947449783,930,req-5958,[2025070800047],No Station Name,No Station Name,2,202507081311,202507081315,"[""L413003660"", ""L413003400"", ""L413004530"", ""L413003500"", ""L413002480"", ""L413003510"", ""L413003410"", ""L413004540"", ""L413004550"", ""L413004560"", ""L413004570"", ""L413003600"", ""L413003580"", ""L413004590"", ""L413003570"", ""L413004620"", ""L413002610"", ""L413002630"", ""L413001750"", ""L413002590"", ""L413001130""]",S413000230,S413000940,Tb0695549a,202507080006,TW_000000003
